"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2024-06-27 00:00:00",18862,33138,0,0,0,64261.857142857145,53223
"2024-06-28 00:00:00",29023,0,0,0,0,63375.71428571428,59153.57142857143
"2024-06-29 00:00:00",46056,0,0,0,0,59980.142857142855,71991
"2024-06-30 00:00:00",0,4916,0,1021,4013,58283.42857142857,78726
"2024-07-01 00:00:00",99469,0,0,3113,0,61015.71428571428,81201.28571428571
"2024-07-02 00:00:00",49357,0,0,6705,1946,49630.28571428572,80947
"2024-07-03 00:00:00",6359,0,0,0,0,43426.142857142855,93857.14285714286
"2024-07-04 00:00:00",97345,4916,0,5180,13106,53218.57142857143,95003.14285714286
"2024-07-05 00:00:00",0,0,0,3829,0,49619.42857142857,91275
"2024-07-06 00:00:00",40623,24948,635,0,0,52498,82781.14285714286
"2024-07-07 00:00:00",53168,0,0,3494,73528,69675.14285714286,75352.42857142857
"2024-07-08 00:00:00",0,4630,0,0,0,55681.857142857145,74445.71428571429
"2024-07-09 00:00:00",122232,0,0,0,0,64856.42857142857,70438.71428571429
"2024-07-10 00:00:00",22657,0,0,1178,0,67353,72078.14285714286
"2024-07-11 00:00:00",60777,0,0,0,0,58814.28571428572,72747.57142857143
"2024-07-12 00:00:00",35024,40060,0,0,9939,70413.71428571429,70300
"2024-07-13 00:00:00",54634,4630,0,0,0,69422.14285714286,62591
"2024-07-14 00:00:00",0,0,0,5014,0,51539.71428571428,56207.57142857143
"2024-07-15 00:00:00",87797,30368,0,5383,0,68528.14285714286,63472.28571428572
"2024-07-16 00:00:00",15720,8583,0,1024,44116,60987.142857142855,84887.71428571429
"2024-07-17 00:00:00",115868,0,0,0,0,74134.71428571429,79053.42857142857
"2024-07-18 00:00:00",42747,4345,0,6618,0,73125.28571428571,69377.28571428571
"2024-07-19 00:00:00",40512,0,0,2422,0,67112.28571428571,65136
"2024-07-20 00:00:00",40224,0,0,0,65784,73790,69063.28571428571
"2024-07-21 00:00:00",0,0,0,3323,0,73548.42857142857,73414.28571428571
"2024-07-22 00:00:00",24949,0,0,1163,0,59629,69453.14285714286
"2024-07-23 00:00:00",43206,0,0,0,0,55880.57142857143,56626.71428571428
"2024-07-24 00:00:00",81726,31225,0,0,0,55464,52600.71428571428
"2024-07-25 00:00:00",21705,0,0,0,891,51019.142857142855,47344.142857142855
"2024-07-26 00:00:00",0,0,0,3893,43728,51688.857142857145,51757.28571428572
"2024-07-27 00:00:00",66751,0,0,0,0,46080.57142857143,50481.71428571428
"2024-07-28 00:00:00",26352,4630,0,0,16879,52443.28571428572,53826.28571428572
"2024-07-29 00:00:00",0,0,0,582,0,48796,49732.42857142857
"2024-07-30 00:00:00",94983,0,0,0,4741,56870.142857142855,48445
"2024-07-31 00:00:00",44001,0,0,6086,2669,48270.857142857145,59509.42857142857
"2024-08-01 00:00:00",0,24948,0,2204,631,49011.857142857145,55803.857142857145
"2024-08-02 00:00:00",79278,4630,0,0,0,54195.71428571428,49310.28571428572
"2024-08-03 00:00:00",36307,0,0,0,3445,50338.71428571428,65238.857142857145
"2024-08-04 00:00:00",68679,35284,0,8428,0,59557.28571428572,67667.42857142857
"2024-08-05 00:00:00",5911,0,0,582,0,60401.857142857145,69417.71428571429
"2024-08-06 00:00:00",68385,0,0,0,0,55924.71428571428,63642.28571428572
"2024-08-07 00:00:00",68329,4630,0,5357,0,59576.142857142855,69812.85714285714
"2024-08-08 00:00:00",5801,0,0,0,109357,72058.14285714286,71414.14285714286
"2024-08-09 00:00:00",0,26021,0,5356,41505,70483,64805.28571428572
"2024-08-10 00:00:00",93263,0,0,0,0,78127.42857142857,60629.857142857145
"2024-08-11 00:00:00",0,0,0,0,0,62071.42857142857,65977.42857142857
"2024-08-12 00:00:00",93714,0,0,1165,0,74697.85714285714,61474.142857142855
"2024-08-13 00:00:00",54379,4630,6615,6815,0,75277.14285714286,72392.28571428571
"2024-08-14 00:00:00",24938,0,2463,0,7374,69056.85714285714,66719.85714285714
"2024-08-15 00:00:00",0,0,0,0,0,52605.71428571428,76177.14285714286
"2024-08-16 00:00:00",35033,23514,0,2462,0,50909.57142857143,83034.85714285714
"2024-08-17 00:00:00",9889,4630,0,12400,0,41432,72769.14285714286
"2024-08-18 00:00:00",0,0,0,0,0,41432,68486.85714285714
"2024-08-19 00:00:00",23654,0,0,1540,0,31477.14285714286,79638.42857142857
"2024-08-20 00:00:00",76403,0,0,0,0,32043.285714285714,82977.28571428571
"2024-08-21 00:00:00",65576,4630,0,1227,0,37280.28571428572,79880.85714285714
"2024-08-22 00:00:00",125921,0,0,0,0,55269,70910
"2024-08-23 00:00:00",23654,7382,0,4074,0,51569.142857142855,65186.28571428572
"2024-08-24 00:00:00",0,0,0,0,10970,49290.57142857143,66999.57142857143
"2024-08-25 00:00:00",53065,4630,0,0,0,57532.857142857145,58533.857142857145
"2024-08-26 00:00:00",53090,28941,0,1652,0,65888.42857142857,52508.857142857145
"2024-08-27 00:00:00",137312,23103,0,0,10006,79319.71428571429,42206.857142857145
"2024-08-28 00:00:00",23654,0,0,0,25780,76176.85714285714,28303.14285714286
"2024-08-29 00:00:00",36923,0,0,0,0,63462.857142857145,49396.142857142855
"2024-08-30 00:00:00",20529,4345,0,0,83634,73948.28571428571,54390.857142857145
"2024-08-31 00:00:00",0,0,0,583,1347,72657,49318.57142857143
"2024-09-01 00:00:00",12217,0,0,0,0,66160,45892.57142857143
"2024-09-02 00:00:00",0,25053,0,5862,0,58621.57142857143,49480.142857142855
"2024-09-03 00:00:00",21031,0,0,0,0,37280,65109.857142857145
"2024-09-04 00:00:00",37982,0,0,0,0,35644,68761.57142857143
"2024-09-05 00:00:00",72461,32834,0,0,9708,46798.42857142857,68072.71428571429
"2024-09-06 00:00:00",48480,4345,0,1911,0,39116.71428571428,66823.28571428571
"2024-09-07 00:00:00",21031,0,0,2439,9338,43527.857142857145,76406.14285714286
"2024-09-08 00:00:00",8919,23514,0,0,0,46416,84389.57142857143
"2024-09-09 00:00:00",33661,0,0,0,0,46808.28571428572,83837.71428571429
"2024-09-10 00:00:00",198427,0,0,510,10405,73710,71523.85714285714
"2024-09-11 00:00:00",75607,4059,2143,0,10512,81472.85714285714,69271.42857142857
"2024-09-12 00:00:00",6999,25628,0,6048,0,70569,59846.57142857143
"2024-09-13 00:00:00",208294,0,0,0,40462,98286.14285714286,74945.14285714286
"2024-09-14 00:00:00",42063,51210,0,0,47956,113774.71428571429,67413.85714285714
"2024-09-15 00:00:00",0,4630,0,0,0,109802.71428571429,61135.42857142857
"2024-09-16 00:00:00",76177,0,0,1785,0,116131.42857142857,62899.57142857143
"2024-09-17 00:00:00",29850,0,0,0,0,90489.57142857143,61141.857142857145
"2024-09-18 00:00:00",87484,4630,0,3401,0,90946,76662.71428571429
"2024-09-19 00:00:00",59799,0,0,7997,0,95105.85714285714,68305.42857142857
"2024-09-20 00:00:00",27343,0,0,0,0,63475.28571428572,60795.857142857145
"2024-09-21 00:00:00",0,0,0,0,0,43299.71428571428,61041.28571428572
"2024-09-22 00:00:00",29480,19994,0,0,0,49706.142857142855,64069.71428571428
"2024-09-23 00:00:00",24189,31612,0,0,1999,46825.857142857145,60313.28571428572
"2024-09-24 00:00:00",139332,0,2140,0,0,62771.857142857145,60344.28571428572
"2024-09-25 00:00:00",22472,35638,0,5946,0,58277.57142857143,78718.28571428571
"2024-09-26 00:00:00",70821,4630,0,2346,14709,61807.857142857145,73525.71428571429
"2024-09-27 00:00:00",87766,0,0,0,0,70439.71428571429,65525.857142857145
"2024-09-28 00:00:00",11203,0,0,0,0,72040.14285714286,64649
"2024-09-29 00:00:00",53250,27723,0,0,0,76540,69959
"2024-09-30 00:00:00",53945,4916,0,0,0,76691.57142857143,72500.42857142857
"2024-10-01 00:00:00",13727,0,0,1538,73782,69202.42857142857,77331.57142857143
"2024-10-02 00:00:00",95384,0,0,2600,54741,81869.57142857143,53195.28571428572
"2024-10-03 00:00:00",130151,22978,0,1698,0,90772.28571428571,53083.28571428572
"2024-10-04 00:00:00",53265,4630,0,0,0,86505.14285714286,54219
"2024-10-05 00:00:00",0,0,1483,4050,97243,99587.14285714286,68732.28571428571
"2024-10-06 00:00:00",65394,27739,0,4600,39602,107638.85714285714,76416.42857142857
"2024-10-07 00:00:00",39908,8150,0,1227,8884,107540.14285714286,77954.57142857143
"2024-10-08 00:00:00",0,4345,0,0,6900,96425.42857142857,70244.85714285714
"2024-10-09 00:00:00",49082,0,0,3302,0,82090.85714285714,67381.14285714286
"2024-10-10 00:00:00",6872,0,0,0,0,60954.42857142857,78615.85714285714
"2024-10-11 00:00:00",19290,28760,0,0,0,59547.857142857145,82318.42857142857
"2024-10-12 00:00:00",121840,0,0,0,10347,63749.42857142857,69847.85714285714
"2024-10-13 00:00:00",8575,22978,0,10366,0,50118.57142857143,58347.857142857145
"2024-10-14 00:00:00",79419,4630,0,9218,0,55132.71428571428,54399.142857142855
"2024-10-15 00:00:00",44878,0,0,0,30124,64241,47618.142857142855
"2024-10-16 00:00:00",82170,0,0,0,0,68496,42657.142857142855
"2024-10-17 00:00:00",0,4345,2599,0,42027,74510.28571428571,57097
"2024-10-18 00:00:00",26347,0,0,0,0,71409.85714285714,54525.857142857145
"2024-10-19 00:00:00",63595,0,0,0,0,61610.857142857145,61403.57142857143
"2024-10-20 00:00:00",14836,24948,0,2454,11428,63289.142857142855,60908.71428571428
"2024-10-21 00:00:00",73578,0,8937,0,18637,64415.42857142857,73180
"2024-10-22 00:00:00",0,0,2603,3173,4022,55100.57142857143,77342.42857142857
"2024-10-23 00:00:00",61639,4345,0,0,0,52788.28571428572,85254.85714285714
"2024-10-24 00:00:00",25771,0,0,0,0,49473.857142857145,65398.71428571428
"2024-10-25 00:00:00",21297,0,0,1227,0,48927.71428571428,59030.57142857143
"2024-10-26 00:00:00",123283,0,0,1227,0,57629.857142857145,59108.28571428572
"2024-10-27 00:00:00",42432,31070,0,0,0,60463.28571428572,58069.57142857143
"2024-10-28 00:00:00",32806,0,0,0,0,50699.42857142857,50533.28571428572
"2024-10-29 00:00:00",31810,0,0,0,0,53843.857142857145,59264.857142857145
"2024-10-30 00:00:00",179552,25359,0,0,3634,74210,63576.28571428572
"2024-10-31 00:00:00",21186,4345,0,2462,0,74527.57142857143,64326.42857142857
"2024-11-01 00:00:00",84404,0,0,0,45197,89824.42857142857,78909.28571428571
"2024-11-02 00:00:00",11561,0,0,0,2566,74055.42857142857,76159.85714285714
"2024-11-03 00:00:00",34214,0,0,0,0,68442.85714285714,79466.42857142857
"2024-11-04 00:00:00",97176,4345,0,0,47956,85110.14285714286,73060.42857142857
"2024-11-05 00:00:00",134584,12149,0,0,2279,101853.57142857143,65144.57142857143
"2024-11-06 00:00:00",70849,11453,2603,0,0,84190.57142857143,80455.57142857143
"2024-11-07 00:00:00",113524,0,0,1022,0,96555.28571428571,80085.57142857143
"2024-11-08 00:00:00",58033,4345,4858,1227,0,87821.42857142857,83173.42857142857
"2024-11-09 00:00:00",83249,33816,0,0,0,102526.85714285714,83105.57142857143
"2024-11-10 00:00:00",0,0,0,0,0,97639.14285714286,79776.14285714286
"2024-11-11 00:00:00",27349,4345,0,5888,0,81654.14285714286,78829.28571428571
"2024-11-12 00:00:00",89177,0,0,0,0,73106,73854.85714285714
"2024-11-13 00:00:00",59002,0,0,0,45778,75945.28571428571,57919.71428571428
"2024-11-14 00:00:00",20184,30031,0,7269,12592,69592.42857142857,61397.57142857143
"2024-11-15 00:00:00",41491,4630,0,0,0,66400.57142857143,43281.42857142857
"2024-11-16 00:00:00",37019,0,0,0,7056,55973.42857142857,51476.42857142857
"2024-11-17 00:00:00",20341,0,0,0,0,58879.28571428572,53039
"2024-11-18 00:00:00",92936,0,0,2797,16923,69604.28571428571,49047.57142857143
"2024-11-19 00:00:00",7732,24948,0,0,0,61533.28571428572,55158.142857142855
"2024-11-20 00:00:00",0,29574,6174,0,14059,53680.142857142855,43248.857142857145
"2024-11-21 00:00:00",50984,0,0,0,40984,56807.42857142857,39782.71428571428
"2024-11-22 00:00:00",13346,0,0,1746,10347,53852.857142857145,66727.57142857143
"2024-11-23 00:00:00",47561,24748,0,0,0,57886.42857142857,50344.142857142855
"2024-11-24 00:00:00",33749,4630,0,2256,0,60785.71428571428,45982.71428571428
"2024-11-25 00:00:00",59182,0,0,557,0,53226.142857142855,52296.857142857145
"2024-11-26 00:00:00",36312,0,0,0,0,53745,54050.142857142855
"2024-11-27 00:00:00",93977,0,0,0,0,60054.71428571428,52556.71428571428
"2024-11-28 00:00:00",12040,24948,0,0,0,52200.42857142857,50288.71428571428
"2024-11-29 00:00:00",72420,0,5269,0,0,59664.71428571428,42595.42857142857
"2024-11-30 00:00:00",31992,4345,0,0,0,54525.857142857145,57624.857142857145
"2024-12-01 00:00:00",35671,0,0,1389,0,54015.142857142855,71211.14285714286
"2024-12-02 00:00:00",120883,0,0,583,15526,65051.42857142857,77828.85714285714
"2024-12-03 00:00:00",90095,0,0,2417,0,73080,69996.71428571429
"2024-12-04 00:00:00",12800,4059,0,3227,0,62524.28571428572,84991.71428571429
"2024-12-05 00:00:00",79430,0,0,0,3634,69106.71428571429,88615.42857142857
"2024-12-06 00:00:00",15153,0,0,0,106557,75395.42857142857,84088.42857142857
"2024-12-07 00:00:00",55685,0,0,5976,0,79013.14285714286,78714
"2024-12-08 00:00:00",57394,4630,0,0,7682,83676.85714285714,71777.57142857143
"2024-12-09 00:00:00",116095,26021,0,583,0,84491.85714285714,67434.28571428571
"2024-12-10 00:00:00",36769,0,0,0,49738,83634.14285714286,72708
"2024-12-11 00:00:00",98921,0,0,0,106989,110180.42857142857,57425
"2024-12-12 00:00:00",55659,44008,0,3728,0,113084.71428571429,60567.71428571428
"2024-12-13 00:00:00",12800,5285,0,0,0,98281.14285714286,50593.857142857145
"2024-12-14 00:00:00",21724,23514,0,2038,0,96226.14285714286,48024.42857142857
"2024-12-15 00:00:00",0,0,0,2916,18029,89260.28571428571,45399.42857142857
"2024-12-16 00:00:00",35425,0,0,582,41029,79880,45696.142857142855
"2024-12-17 00:00:00",32325,0,0,5717,0,72956.42857142857,45581.42857142857
"2024-12-18 00:00:00",98625,0,0,0,1886,57899.42857142857,46100.42857142857
"2024-12-19 00:00:00",56023,3156,0,0,0,51583,50385.28571428572
"2024-12-20 00:00:00",2515,0,0,0,38898,54915.42857142857,47352.142857142855
"2024-12-21 00:00:00",25620,0,0,3602,0,52336.28571428572,53058.142857142855
"2024-12-22 00:00:00",12800,4630,0,0,41900,57820,53291.28571428572
"2024-12-23 00:00:00",31340,24337,0,2487,0,55124.142857142855,47078.71428571428
"2024-12-24 00:00:00",2702,0,0,0,0,50075.42857142857,51311.28571428572
"2024-12-25 00:00:00",35679,0,0,0,0,40813.57142857143,52957.857142857145
"2024-12-26 00:00:00",77549,0,0,0,1718,43683.142857142855,44665
"2024-12-27 00:00:00",0,0,0,1163,0,37933.142857142855,44342
"2024-12-28 00:00:00",31145,4345,0,0,0,38828.57142857143,47016
"2024-12-29 00:00:00",41800,0,0,0,0,36324,59550.57142857143
"2024-12-30 00:00:00",112056,0,0,920,0,44154.142857142855,66604.42857142857
"2024-12-31 00:00:00",73199,0,0,0,15725,56471.71428571428,59967.857142857145
"2025-01-01 00:00:00",132954,0,3458,0,0,70862.28571428571,74829.42857142857
"2025-01-02 00:00:00",35233,4345,0,0,50120,72352.42857142857,70957
"2025-01-03 00:00:00",57648,0,0,6684,0,81376.71428571429,71442.57142857143
"2025-01-04 00:00:00",17818,0,1665,0,47956,85940.71428571429,84794.71428571429
"2025-01-05 00:00:00",60004,0,0,0,237,88575.14285714286,71463.42857142857
"2025-01-06 00:00:00",108874,0,0,1144,0,88152.42857142857,69045.28571428571
"2025-01-07 00:00:00",87002,0,0,0,3812,88422.42857142857,70317.57142857143
"2025-01-08 00:00:00",64502,0,0,1970,10347,79909,62223.71428571428
"2025-01-09 00:00:00",78681,39471,0,0,0,83974,72975.28571428571
"2025-01-10 00:00:00",37699,0,0,0,0,80169.14285714286,83534
"2025-01-11 00:00:00",46536,0,0,0,0,77183,59222.28571428572
"2025-01-12 00:00:00",29161,0,0,5786,0,73569.57142857143,71041
"2025-01-13 00:00:00",66881,0,0,0,0,67407.14285714286,64902.28571428572
"2025-01-14 00:00:00",155671,0,0,0,102460,91309.57142857143,72236.57142857143
"2025-01-15 00:00:00",2554,0,0,0,0,80700.28571428571,63290.57142857143
"2025-01-16 00:00:00",0,29174,0,6030,4203,69450.85714285714,66009.85714285714
"2025-01-17 00:00:00",45481,0,0,0,41505,76492,64281.71428571428
"2025-01-18 00:00:00",19619,12667,0,0,0,74456.28571428571,65722.57142857143
"2025-01-19 00:00:00",4685,0,0,0,7316,71178.42857142857,63606.857142857145
"2025-01-20 00:00:00",12291,0,0,583,0,63463.142857142855,74536.42857142857
"2025-01-21 00:00:00",36126,0,0,0,0,31748,67507.85714285714
"2025-01-22 00:00:00",148774,4630,0,6371,7621,55297.142857142855,67899.42857142857
"2025-01-23 00:00:00",38532,24536,0,0,10473,60173.71428571428,54815.71428571428
"2025-01-24 00:00:00",37969,0,0,3733,0,53704.42857142857,47660.57142857143
"2025-01-25 00:00:00",30434,0,0,0,0,53439.857142857145,50893.28571428572
"2025-01-26 00:00:00",5444,0,0,0,0,52503,39162.142857142855
"2025-01-27 00:00:00",0,0,0,0,0,50663.857142857145,33799.857142857145
"2025-01-28 00:00:00",12291,23925,0,4058,102527,65903.42857142857,34962.42857142857
"2025-01-29 00:00:00",16923,4630,0,2571,40472,51217.57142857143,42073.71428571428
"2025-01-30 00:00:00",74352,0,0,0,0,51333.142857142855,49430.42857142857
"2025-01-31 00:00:00",26047,0,0,3231,0,49558.42857142857,54269.142857142855
"2025-02-01 00:00:00",48804,0,0,1227,0,52358,48709.142857142855
"2025-02-02 00:00:00",24017,24536,0,0,10117,59961.857142857145,75678
"2025-02-03 00:00:00",219144,0,0,557,0,91347.85714285714,75741.42857142857
"2025-02-04 00:00:00",53972,33906,0,509,0,83574.42857142857,79841.14285714286
"2025-02-05 00:00:00",18318,0,0,0,0,76963.14285714286,86424.71428571429
"2025-02-06 00:00:00",61354,0,0,0,0,75106.28571428571,93910.42857142857
"2025-02-07 00:00:00",26155,26021,0,4688,0,79047.14285714286,85921.28571428571
"2025-02-08 00:00:00",2891,4345,0,0,0,72933.57142857143,90322.57142857143
"2025-02-09 00:00:00",22152,0,0,2297,0,68044.85714285714,60669
"2025-02-10 00:00:00",137639,0,4467,557,92878,70307.85714285714,66004.57142857143
"2025-02-11 00:00:00",21315,0,0,0,0,60725.857142857145,66966.85714285714
"2025-02-12 00:00:00",42267,4059,0,0,0,64727,57033.28571428572
"2025-02-13 00:00:00",30494,24948,2603,1954,0,64533.57142857143,51953.28571428572
"2025-02-14 00:00:00",93037,0,0,0,17540,72206.85714285714,58458.71428571428
"2025-02-15 00:00:00",28023,24748,0,0,9570,80079.28571428571,60124.142857142855
"2025-02-16 00:00:00",58696,4345,0,0,0,85592.28571428571,71010.28571428571
"2025-02-17 00:00:00",0,0,0,2185,0,52255.42857142857,61817.857142857145
"2025-02-18 00:00:00",154897,0,0,0,0,71338.57142857143,67554.85714285714
"2025-02-19 00:00:00",4472,0,0,0,0,65359.42857142857,67773.28571428571
"2025-02-20 00:00:00",36062,8196,0,3271,0,63578,84312.14285714286
"2025-02-21 00:00:00",90476,0,0,7640,0,61797.857142857145,85875.85714285714
"2025-02-22 00:00:00",22788,0,0,0,8432,57351.857142857145,82520.57142857143
"2025-02-23 00:00:00",17559,0,0,0,118097,67725.57142857143,81884.14285714286
"2025-02-24 00:00:00",18318,12641,0,0,0,71836.14285714286,82136.42857142857
"2025-02-25 00:00:00",83369,29293,11938,3280,0,67976.71428571429,76068.28571428571
"2025-02-26 00:00:00",22126,0,0,2160,8510,72023.14285714286,83780.42857142857
"2025-02-27 00:00:00",0,0,0,0,0,65233.142857142855,55838.28571428572
"2025-02-28 00:00:00",7941,7373,0,0,0,53404.28571428572,51464.71428571428
"2025-03-01 00:00:00",56729,4345,0,0,0,57669,70665.57142857143
"2025-03-02 00:00:00",0,0,0,0,12818,40120.57142857143,69532.71428571429
"2025-03-03 00:00:00",145434,4825,0,583,0,57246.857142857145,75724
"2025-03-04 00:00:00",18729,0,0,4279,9330,43598,105736.42857142857
"2025-03-05 00:00:00",43193,0,0,0,8006,46227,98513.57142857143
"2025-03-06 00:00:00",7600,24748,1398,0,0,51048.142857142855,97716.85714285714
"2025-03-07 00:00:00",22292,4630,0,4170,0,53302.142857142855,96596.85714285714
"2025-03-08 00:00:00",45909,0,0,0,38557,56643.857142857145,73761.42857142857
"2025-03-09 00:00:00",0,0,0,0,0,54812.71428571428,88060.85714285714
"2025-03-10 00:00:00",101424,0,0,0,0,47752.857142857145,79061.57142857143
"2025-03-11 00:00:00",31457,42532,0,2470,0,54055.857142857145,41373.71428571428
"2025-03-12 00:00:00",22250,4630,1883,0,0,50850.857142857145,43727.42857142857
"2025-03-13 00:00:00",49852,0,0,1765,0,53403.71428571428,43433.28571428572
"2025-03-14 00:00:00",0,24337,0,0,0,52438.57142857143,77106.57142857143
"2025-03-15 00:00:00",30615,0,0,1543,42964,51103.71428571428,74117.42857142857
"2025-03-16 00:00:00",65447,0,0,0,0,60453.28571428572,53440.71428571428
"2025-03-17 00:00:00",40181,0,0,4549,0,52354.142857142855,56418.857142857145
"2025-03-18 00:00:00",4658,4345,0,1227,43244,49070.57142857143,73370.57142857143
"2025-03-19 00:00:00",68534,11824,0,0,0,56441,64951.71428571428
"2025-03-20 00:00:00",25564,0,0,3120,0,53164.857142857145,76309.71428571429
"2025-03-21 00:00:00",34853,8284,0,0,0,55850.57142857143,43438.42857142857
"2025-03-22 00:00:00",13895,2625,10537,2970,12016,51125.42857142857,44044.28571428572
"2025-03-23 00:00:00",0,0,0,3862,0,42327.57142857143,50545.42857142857
"2025-03-24 00:00:00",197414,25408,1470,1811,0,68238.14285714286,53308.142857142855
"2025-03-25 00:00:00",170360,0,0,0,15108,87094.28571428571,41223.42857142857
"2025-03-26 00:00:00",7568,31775,0,0,2226,81553.14285714286,45562.28571428572
"2025-03-27 00:00:00",0,4345,0,0,0,78076,46469.142857142855
"2025-03-28 00:00:00",43774,0,0,0,101418,92655.28571428571,43247.57142857143
"2025-03-29 00:00:00",3252,0,0,0,0,87113.28571428571,51167
"2025-03-30 00:00:00",0,1762,2603,0,0,87185.14285714286,41638.857142857145
"2025-03-31 00:00:00",55405,29344,0,583,28780,71186.28571428571,52504.57142857143
"2025-04-01 00:00:00",0,0,1831,0,0,44952.42857142857,56070.857142857145
"2025-04-02 00:00:00",68202,25408,0,1380,0,52584,56680.142857142855
"2025-04-03 00:00:00",79026,4059,0,0,0,63832.57142857143,44168.857142857145
"2025-04-04 00:00:00",34465,11453,0,7189,0,50677.71428571428,53585.857142857145
"2025-04-05 00:00:00",3671,0,0,0,16127,53041.42857142857,56575.42857142857
"2025-04-06 00:00:00",65374,0,0,0,42229,67789.85714285714,69088.85714285714
"2025-04-07 00:00:00",81190,0,0,1811,0,63345.42857142857,63403.57142857143
"2025-04-08 00:00:00",2854,0,0,1227,0,63666.857142857145,66140
"2025-04-09 00:00:00",16492,4345,0,1227,7913,54379.28571428572,66957.28571428571
"2025-04-10 00:00:00",67841,0,0,4337,0,52821.28571428572,70960.42857142857
"2025-04-11 00:00:00",20050,0,0,0,4203,48699.142857142855,74101.85714285714
"2025-04-12 00:00:00",14487,37836,0,0,0,53345.71428571428,67412.42857142857
"2025-04-13 00:00:00",61835,4345,0,3262,0,47894.142857142855,80784.28571428571
"2025-04-14 00:00:00",52834,0,2603,1861,51219,51539.57142857143,76585.85714285714
"2025-04-15 00:00:00",45471,0,0,2304,0,57781.57142857143,69039.28571428571
"2025-04-16 00:00:00",9926,0,0,0,18030,57492.857142857145,72176.42857142857
"2025-04-17 00:00:00",46829,4345,0,372,75369,65312.57142857143,69647.14285714286
"2025-04-18 00:00:00",12986,0,0,0,0,63703,68597.42857142857
"2025-04-19 00:00:00",0,24536,0,4627,0,60394.42857142857,71299.71428571429
"2025-04-20 00:00:00",91424,0,0,0,0,63534.57142857143,49458.28571428572
"2025-04-21 00:00:00",100994,0,0,0,0,62459.57142857143,46606.42857142857
"2025-04-22 00:00:00",27132,11533,0,0,0,61158.142857142855,44570.42857142857
"2025-04-23 00:00:00",52771,0,0,1537,105344,79971.71428571429,43117.142857142855
"2025-04-24 00:00:00",108227,0,0,4851,0,77994.85714285714,44743.28571428572
"2025-04-25 00:00:00",0,11824,0,0,0,77828.85714285714,35456.28571428572
"2025-04-26 00:00:00",0,29382,0,2743,1073,78405.42857142857,38156.71428571428
"2025-04-27 00:00:00",76086,0,0,0,10347,77692.42857142857,34400.28571428572
"2025-04-28 00:00:00",0,0,0,0,0,63264.71428571428,55846.142857142855
"2025-04-29 00:00:00",66699,24536,1130,1227,0,71111.71428571429,51676.28571428572
"2025-04-30 00:00:00",148922,0,0,7851,0,70700.42857142857,61850
"2025-05-01 00:00:00",34284,8416,0,2356,0,60982.857142857145,58088.57142857143
"2025-05-02 00:00:00",63649,0,0,2411,0,68731,61415.28571428572
"2025-05-03 00:00:00",24034,0,0,0,0,67421.57142857143,60848.57142857143
"2025-05-04 00:00:00",64583,27579,0,6307,40820,74972.57142857143,64139.28571428572
"2025-05-05 00:00:00",26360,4345,0,0,0,79359,45856.857142857145
"2025-05-06 00:00:00",46893,0,0,0,0,72687.42857142857,63308.857142857145
"2025-05-07 00:00:00",0,0,0,0,0,50291.28571428572,55429.57142857143
"2025-05-08 00:00:00",69544,0,0,0,0,53789.57142857143,72689.42857142857
"2025-05-09 00:00:00",56481,29293,0,0,10812,58150.28571428572,66876.71428571429
"2025-05-10 00:00:00",33559,0,4858,7862,0,61328.28571428572,62537.857142857145
"2025-05-11 00:00:00",0,0,0,1446,0,41636.28571428572,64841.857142857145
"2025-05-12 00:00:00",146167,0,0,0,21706,61231.71428571428,71760.14285714286
"2025-05-13 00:00:00",39425,4630,206,1839,8424,62322,83119.14285714286
"2025-05-14 00:00:00",28057,24880,0,3474,0,70380.85714285714,81961.14285714286
"2025-05-15 00:00:00",36509,0,0,2955,0,66083.85714285714,71512.42857142857
"2025-05-16 00:00:00",14028,0,0,0,40643,60096.142857142855,75945.71428571429
"2025-05-17 00:00:00",43593,29578,0,2033,0,64228.28571428572,73769.85714285714
"2025-05-18 00:00:00",77952,0,0,2727,0,75547.28571428571,95083.71428571429
"2025-05-19 00:00:00",0,0,0,0,112455,67630.42857142857,80407.14285714286
"2025-05-20 00:00:00",124497,0,0,2559,0,77992,70592
"2025-05-21 00:00:00",123419,4630,0,0,0,88226,69095.57142857143
"2025-05-22 00:00:00",0,0,0,0,0,82588.14285714286,70178.57142857143
"2025-05-23 00:00:00",0,0,2603,0,4203,75750.14285714286,78090.28571428571
"2025-05-24 00:00:00",2775,11824,0,0,0,67092.14285714286,80844
"2025-05-25 00:00:00",34958,25037,0,0,0,64137.42857142857,65477
"2025-05-26 00:00:00",33136,4630,0,5815,0,54298.57142857143,67591.85714285714
"2025-05-27 00:00:00",40206,26594,0,743,0,45796.857142857145,51969
"2025-05-28 00:00:00",71866,0,0,2003,0,38056.857142857145,64369.71428571428
"2025-05-29 00:00:00",68644,4630,0,2717,0,48913,69531.28571428571
"2025-05-30 00:00:00",80080,0,0,3728,0,59913.28571428572,61127
"2025-05-31 00:00:00",20388,0,0,4838,96180,75171.57142857143,58497.142857142855
"2025-06-01 00:00:00",52568,0,0,0,0,74110.42857142857,48362.57142857143
"2025-06-02 00:00:00",33943,4630,6504,0,41670,80276.85714285714,64094
