postcode,suburb_name,zone,petrol_vehicles,diesel_vehicles,total_vehicles,ev_penetration_pct,diesel_fraction_pct,fleet_type,forecast_date,week_end,run_date,ulp91_current_cpl,ulp91_forecast_cpl,ulp91_change_cpl,ulp91_spread_cpl,ulp91_spread_source,ulp95_current_cpl,ulp95_forecast_cpl,ulp95_change_cpl,ulp95_spread_cpl,ulp95_spread_source,diesel_current_cpl,diesel_forecast_cpl,diesel_change_cpl,diesel_spread_cpl,diesel_spread_source
3664,Broadford,regional_vic,797,700,1522,1.0,46.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,195.9,188.9,-7.0,0.0,live,250.0,254.9,4.9,-3.5,live
3720,Healesville,regional_vic,793,649,1461,0.7,45.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,198.1,189.1,-9.0,17.2,live,208.9,201.9,-7.0,13.0,zone_model,259.0,263.9,4.9,5.5,live
3766,Mooroolbark,regional_vic,788,277,1100,2.0,26.0,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3761,Wallan,regional_vic,787,559,1382,1.9,41.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3464,Maryborough,middle_metro,785,683,1482,0.5,46.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,227.1,218.1,-9.0,46.2,live,199.9,192.9,-7.0,4.0,zone_model,254.0,258.9,4.9,0.5,live
3490,Pyramid Hill,middle_metro,778,1234,2024,0.0,61.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,205.1,196.1,-9.0,24.2,live,213.9,206.9,-7.0,18.0,live,259.0,263.9,4.9,5.5,live
3962,Fish Creek,regional_vic,777,631,1424,0.4,44.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,200.9,193.9,-7.0,5.0,live,259.0,263.9,4.9,5.5,live
3318,Kaniva,middle_metro,760,1065,1835,0.2,58.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,200.6,191.6,-9.0,19.7,live,210.9,203.9,-7.0,15.0,live,260.0,264.9,4.9,6.5,live
3767,Kilsyth South,regional_vic,757,293,1081,2.6,27.9,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3558,Epsom,regional_vic,752,991,1756,0.1,56.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,189.1,180.1,-9.0,8.2,live,205.9,198.9,-7.0,10.0,zone_model,269.0,273.9,4.9,15.5,live
3892,Delegate,regional_vic,740,631,1384,0.5,46.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,192.1,183.1,-9.0,11.2,live,208.9,201.9,-7.0,13.0,zone_model,255.0,259.9,4.9,1.5,live
3537,Echuca,regional_vic,739,972,1719,0.0,56.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,206.1,197.1,-9.0,25.2,live,223.9,216.9,-7.0,28.0,live,263.0,267.9,4.9,9.5,live
3584,Tongala,regional_vic,737,697,1441,0.1,48.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,188.1,179.1,-9.0,7.2,live,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3390,Jeparit,middle_metro,735,769,1517,0.2,51.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3822,Trafalgar,regional_vic,725,690,1430,0.4,48.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,219.9,212.9,-7.0,24.0,live,273.0,277.9,4.9,19.5,live
3951,Korumburra,regional_vic,716,717,1456,1.0,50.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3856,Maffra,regional_vic,709,590,1306,0.1,45.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3698,Mount Beauty,regional_vic,708,453,1181,1.5,39.0,mixed,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,206.9,199.9,-7.0,11.0,zone_model,288.0,292.9,4.9,34.5,live
3294,Balmoral,middle_metro,706,846,1558,0.3,54.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,199.9,192.9,-7.0,4.0,zone_model,253.0,257.9,4.9,-0.5,live
3409,Nhill,middle_metro,700,1105,1819,0.3,61.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3933,Pearcedale,regional_vic,695,749,1475,0.9,51.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,179.5,170.5,-9.0,-1.4,live,197.2,190.2,-7.0,1.3,live,254.0,258.9,4.9,0.5,live
3759,Wandong,regional_vic,689,506,1230,1.5,42.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3792,Belgrave Heights,regional_vic,684,251,969,2.7,26.8,mixed,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3916,Moorooduc,regional_vic,675,490,1225,3.6,42.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3242,Bannockburn,middle_metro,673,638,1332,1.0,48.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3575,Heathcote,regional_vic,668,682,1358,0.1,50.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,211.1,202.1,-9.0,30.2,live,219.9,212.9,-7.0,24.0,live,263.0,267.9,4.9,9.5,live
3557,Long Gully,regional_vic,667,745,1430,0.2,52.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3787,Kallista,regional_vic,662,215,905,2.7,24.5,petrol_dominant,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3813,Nar Nar Goon,regional_vic,655,560,1234,0.2,46.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3333,Steiglitz,middle_metro,652,640,1305,0.3,49.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,180.1,171.1,-9.0,-0.8,live,186.9,179.9,-7.0,-9.0,live,243.0,247.9,4.9,-10.5,live
3623,Mansfield,regional_vic,648,585,1247,0.2,47.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,198.1,189.1,-9.0,17.2,live,206.9,199.9,-7.0,11.0,zone_model,286.0,290.9,4.9,32.5,live
3859,Heyfield,regional_vic,647,777,1436,0.2,54.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,207.1,198.1,-9.0,26.2,live,208.9,201.9,-7.0,13.0,zone_model,253.0,257.9,4.9,-0.5,live
3062,Somerton,inner_metro,644,1685,2368,1.0,72.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,196.9,189.9,-7.0,1.0,live,250.5,255.4,4.9,-3.0,live
3289,Dunkeld,middle_metro,633,659,1293,0.0,51.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,197.4,188.4,-9.0,16.5,live,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3570,Castlemaine,regional_vic,627,620,1262,0.1,49.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3659,Broadford,regional_vic,620,523,1174,1.5,45.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,181.1,172.1,-9.0,0.2,live,195.9,188.9,-7.0,0.0,live,246.0,250.9,4.9,-7.5,live
3903,Paynesville,regional_vic,620,546,1175,0.0,46.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,210.9,203.9,-7.0,15.0,zone_model,253.0,257.9,4.9,-0.5,live
3923,Rhyll,regional_vic,603,325,951,1.6,35.0,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3424,Wedderburn,middle_metro,595,928,1529,0.1,60.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,219.1,210.1,-9.0,38.2,live,199.9,192.9,-7.0,4.0,zone_model,323.0,327.9,4.9,69.5,live
3614,Nagambie,regional_vic,593,595,1200,0.2,50.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3360,Smythesdale,middle_metro,587,549,1152,0.3,48.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3312,Dunkeld,middle_metro,581,1058,1645,0.2,64.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3477,Charlton,middle_metro,577,1048,1638,0.3,64.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3527,Sea Lake,regional_vic,576,799,1381,0.1,58.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,206.1,197.1,-9.0,25.2,live,205.9,198.9,-7.0,10.0,zone_model,267.0,271.9,4.9,13.5,live
3567,Echuca West,regional_vic,571,581,1158,0.0,50.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3563,Cohuna,regional_vic,568,575,1149,0.2,50.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,205.9,198.9,-7.0,10.0,zone_model,263.0,267.9,4.9,9.5,live
3419,Murrayville,middle_metro,568,873,1445,0.1,60.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,204.1,195.1,-9.0,23.2,live,199.9,192.9,-7.0,4.0,zone_model,274.0,278.9,4.9,20.5,live
3379,Ararat,middle_metro,566,918,1491,0.0,61.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3483,Charlton,middle_metro,551,1194,1757,0.2,68.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3533,Pyramid Hill,regional_vic,548,752,1308,0.2,57.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,211.1,202.1,-9.0,30.2,live,205.9,198.9,-7.0,10.0,zone_model,259.0,263.9,4.9,5.5,live
3618,Tongala,regional_vic,533,381,924,0.2,41.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3516,Bendigo,regional_vic,529,708,1246,0.2,57.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,183.1,174.1,-9.0,2.2,live,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3735,Buckland,regional_vic,527,641,1171,0.1,54.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3521,Rochester,regional_vic,527,458,1001,0.6,46.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3396,Underbool,middle_metro,509,790,1308,0.2,60.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.1,176.1,-9.0,4.2,live,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3682,Milawa,regional_vic,507,671,1188,0.3,57.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3898,Omeo,regional_vic,504,641,1153,0.5,56.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3874,Welshpool,regional_vic,496,476,987,0.5,49.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,208.9,201.9,-7.0,13.0,zone_model,259.0,263.9,4.9,5.5,live
3361,Skipton,middle_metro,493,621,1121,0.0,55.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,263.0,267.9,4.9,9.5,live
3428,Riddells Creek,middle_metro,491,435,943,0.6,47.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,177.1,168.1,-9.0,-3.8,live,199.9,192.9,-7.0,4.0,zone_model,250.8,255.7,4.9,-2.7,live
3384,Murtoa,middle_metro,489,642,1137,0.2,56.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,217.9,208.9,-9.0,37.0,live,199.9,192.9,-7.0,4.0,zone_model,282.0,286.9,4.9,28.5,live
3725,Moyhu,regional_vic,483,591,1082,0.1,55.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3728,Oxley,regional_vic,476,636,1119,0.1,57.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,259.0,263.9,4.9,5.5,live
3269,Koroit,middle_metro,475,527,1007,0.3,52.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,199.9,192.9,-7.0,4.0,zone_model,273.0,277.9,4.9,19.5,live
3646,Wangaratta,regional_vic,474,535,1018,0.2,53.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3711,Alexandra,regional_vic,472,420,912,1.1,47.1,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,209.1,200.1,-9.0,28.2,live,208.9,201.9,-7.0,13.0,zone_model,281.0,285.9,4.9,27.5,live
3670,Benalla,regional_vic,471,464,941,0.2,49.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3385,Rupanyup,middle_metro,471,501,983,0.4,51.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3392,Woomelang,middle_metro,460,511,978,0.2,52.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.1,182.1,-9.0,10.2,live,199.9,192.9,-7.0,4.0,zone_model,273.0,277.9,4.9,19.5,live
3639,Cobram,regional_vic,458,543,1008,0.0,54.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,213.1,204.1,-9.0,32.2,live,206.9,199.9,-7.0,11.0,zone_model,262.0,266.9,4.9,8.5,live
3732,Porepunkah,regional_vic,455,485,945,0.2,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3276,Macarthur,middle_metro,447,471,922,0.1,51.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3637,Numurkah,regional_vic,447,480,933,0.2,51.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3595,Swan Hill,regional_vic,444,316,766,0.1,41.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3966,Toora,regional_vic,440,501,954,0.5,53.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,197.1,188.1,-9.0,16.2,live,210.9,203.9,-7.0,15.0,zone_model,281.0,285.9,4.9,27.5,live
3635,Cobram,regional_vic,439,402,849,0.0,47.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,196.1,187.1,-9.0,15.2,live,206.9,199.9,-7.0,11.0,zone_model,254.0,258.9,4.9,0.5,live
3633,Shepparton,regional_vic,439,395,844,0.5,47.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3251,Noorat,middle_metro,438,467,923,0.7,51.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3334,Morrisons,middle_metro,433,380,823,0.2,46.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3594,Echuca,regional_vic,432,419,853,0.0,49.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,195.6,186.6,-9.0,14.7,live,205.9,198.9,-7.0,10.0,zone_model,266.5,271.4,4.9,13.0,live
3063,Craigieburn,inner_metro,432,298,742,0.7,40.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,182.9,173.9,-9.0,2.0,zone_model,197.9,190.9,-7.0,2.0,zone_model,255.5,260.4,4.9,2.0,zone_model
3624,Bonnie Doon,regional_vic,429,354,794,0.1,45.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3286,Caramut,middle_metro,426,525,959,0.2,55.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3719,Kinglake,regional_vic,423,597,1035,0.7,58.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,209.1,200.1,-9.0,28.2,live,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3586,Yarrawonga,regional_vic,423,743,1169,0.1,63.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,190.9,181.9,-9.0,10.0,zone_model,205.9,198.9,-7.0,10.0,zone_model,263.5,268.4,4.9,10.0,zone_model
3695,Corryong,regional_vic,423,433,862,0.1,50.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3835,Morwell,regional_vic,420,514,940,0.1,55.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3324,Rokewood,middle_metro,413,620,1042,0.2,60.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,197.6,188.6,-9.0,16.7,live,237.9,230.9,-7.0,42.0,live,263.1,268.0,4.9,9.6,live
3697,Falls Creek,regional_vic,412,323,749,1.3,43.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3566,Echuca West,regional_vic,406,417,828,0.0,50.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,211.2,202.2,-9.0,30.3,live,205.9,198.9,-7.0,10.0,zone_model,259.1,264.0,4.9,5.6,live
3920,Bittern,regional_vic,403,179,583,0.0,30.8,mixed,2026-05-08,2026-05-14,2026-05-03,195.9,186.9,-9.0,15.0,zone_model,210.9,203.9,-7.0,15.0,zone_model,268.5,273.4,4.9,15.0,zone_model
3559,Elmore,regional_vic,402,636,1044,0.3,61.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,206.1,197.1,-9.0,25.2,live,205.9,198.9,-7.0,10.0,zone_model,258.0,262.9,4.9,4.5,live
3447,Castlemaine,middle_metro,401,243,660,0.8,37.7,mixed,2026-05-08,2026-05-14,2026-05-03,186.1,177.1,-9.0,5.2,live,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3494,Echuca,middle_metro,399,1259,1662,0.1,75.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3325,Lismore,middle_metro,390,560,959,0.1,58.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,228.6,219.6,-9.0,47.7,live,199.9,192.9,-7.0,4.0,zone_model,258.1,263.0,4.9,4.6,live
3779,Kinglake West,regional_vic,379,302,691,1.2,44.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,261.1,252.1,-9.0,80.2,live,208.9,201.9,-7.0,13.0,zone_model,338.0,342.9,4.9,84.5,live
3388,Hopetoun,middle_metro,378,751,1143,0.2,66.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,259.0,263.9,4.9,5.5,live
3314,Glenthompson,middle_metro,378,562,948,0.5,59.8,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3662,Pyalong,regional_vic,367,268,640,0.8,42.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,185.2,176.2,-9.0,4.3,live,199.0,192.0,-7.0,3.1,live,272.1,277.0,4.9,18.6,live
3597,Piangil,regional_vic,356,735,1092,0.0,67.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,216.1,207.1,-9.0,35.2,live,205.9,198.9,-7.0,10.0,zone_model,264.0,268.9,4.9,10.5,live
3239,Birregurra,middle_metro,355,395,764,0.3,52.7,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3649,Bright,regional_vic,354,368,726,0.4,51.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3235,Colac East,middle_metro,353,305,666,1.1,46.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3726,Cheshunt,regional_vic,352,391,759,0.5,52.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3715,Mansfield,regional_vic,351,384,747,0.7,52.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,201.1,192.1,-9.0,20.2,live,208.9,201.9,-7.0,13.0,zone_model,263.0,267.9,4.9,9.5,live
3243,Teesdale,middle_metro,347,401,754,0.7,53.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3287,Glenthompson,middle_metro,346,523,874,0.0,60.2,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3865,Bruthen,regional_vic,342,543,888,0.0,61.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3744,Chiltern,regional_vic,338,277,630,2.1,45.0,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3622,Swanpool,regional_vic,334,432,772,0.1,56.4,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3665,Tallarook,regional_vic,326,375,712,0.6,53.5,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,191.9,182.9,-9.0,11.0,zone_model,206.9,199.9,-7.0,11.0,zone_model,264.5,269.4,4.9,11.0,zone_model
3475,St Arnaud,middle_metro,325,412,745,0.1,55.9,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
3833,Tyers,regional_vic,325,251,588,0.9,43.6,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,193.9,184.9,-9.0,13.0,zone_model,208.9,201.9,-7.0,13.0,zone_model,266.5,271.4,4.9,13.0,zone_model
3275,Dartmoor,middle_metro,323,278,602,0.0,46.3,diesel_heavy,2026-05-08,2026-05-14,2026-05-03,184.9,175.9,-9.0,4.0,zone_model,199.9,192.9,-7.0,4.0,zone_model,257.5,262.4,4.9,4.0,zone_model
